"","identifier","topic_num","weight","Department","identifier1","topic_num1","weight1","Department1","source","target"
"7762","f3g73bv1","topic7",0.4400502688,"Psychological and Brain Sciences","f3s75dgg","topic7",0.006388384922,"Chemistry",857,1232
"7763","f3cv4fvx","topic7",0.1653499263,"Geography","f3hd7sn8","topic7",0.002873228373,"East Asian Languages and Cultures",712,766
"7764","f3dz067s","topic25",0.02085649461,"Chemistry","f3vq30v4","topic25",0.001044068565,"Anthropology",777,1380
"7765","f31c1v12","topic7",0.1734217549,"Ecology, Evolution and Marine Biology","f32z13mr","topic7",0.07291141326,"Environmental Science and Management",84,77
"7766","f38050sg","topic19",0.000603,"Psychological and Brain Sciences","f3wh2mzs","topic19",0.009981288531,"Music",482,1423
"7767","f37h1ggk","topic19",0.000366,"Education, Joint Program Cal Poly SLO","f3dr2sdr","topic19",0.00076,"Chemical Engineering",449,612
"7768","f30p0x53","topic25",0.02052701465,"Music","f37m05ww","topic25",0.001203026649,"Comparative Literature",45,313
"7769","f30v8b0k","topic7",0.01607241496,"Philosophy","f35b00mv","topic7",0.2310484773,"Communication",57,191
"7770","f3kh0kdn","topic7",0.1576823548,"Sociology","f3xs5sh7","topic7",0.008289626925,"Electrical and Computer Engineering",1039,1505
"7771","f30863gb","topic25",0.000877,"Chemistry and Biochemistry","f3m32swb","topic25",0.03241307806,"English",21,922
"7772","f34749pn","topic25",0.08232045604,"Computer Science","f3s46q5h","topic25",0.001528911317,"Statistics and Applied Probability",258,1228
"7773","f3057d1k","topic7",0.00732124092,"History","f3154f6d","topic7",0.1750783029,"Linguistics",14,20
"7774","f3445jm0","topic25",0.05869182653,"English","f36m34rh","topic25",0.001072408418,"Global and International Studies",248,258
"7775","f3dz06d1","topic7",0.00600481148,"Electrical and Computer Engineering","f3rn3617","topic7",0.074791525,"Ecology, Evolution, and Marine Biology",780,1194
"7776","f3251g9b","topic25",0.01016416307,"History","f3zk5gg9","topic25",0.07655524962,"Materials",133,1553
"7777","f32r3psq","topic7",0.001698556507,"Mechanical Engineering","f3vt1q2s","topic7",0.000989,"Electrical and Computer Engineering",167,1382
"7778","f3js9ncw","topic25",0.01127576726,"Psychology","f3nk3bzc","topic25",0.001167477269,"Music",1002,1012
"7779","f30r9mkv","topic7",0.2675492539,"Psychology","f33r0r29","topic7",0.00812835538,"Physics",51,112
"7780","f3930r32","topic19",0.000736,"Mechanical Engineering","f39g5jwk","topic19",0.02429486361,"Education",544,420
"7781","f3bc3wrf","topic19",0.03518472324,"Film and Media Studies","f3mk69t0","topic19",0.000414,"Biomolecular Science and Engineering",624,954
"7782","f3ns0s04","topic19",0.000588,"Geography","f3r20zj2","topic19",0.000624,"Materials",1171,1158
"7783","f3319swn","topic25",0.03035859126,"Biochemistry and Molecular Biology","f3gf0rn7","topic25",0.06248780707,"Computer Science",183,712
"7784","f3f18wpx","topic7",0.05362533646,"Economics","f3xp72w6","topic7",0.01172411225,"Geological Sciences",785,1494
"7785","f35t3hng","topic25",0.007469427476,"Computer Science","f3vm498k","topic25",0.01338292278,"Classics",352,1372
"7786","f39p2zmw","topic19",0.000593,"Materials","f3q23x5j","topic19",0.07398560446,"Anthropology",580,1097
"7787","f3r20z9x","topic7",0.09935014653,"Electrical and Computer Engineering","f3w66hzz","topic7",0.03193147957,"Electrical and Computer Engineering",1293,1411
"7788","f3m32swb","topic7",0.006555440817,"English","f3rj4gnz","topic7",0.1057731786,"Molecular, Cellular and Developmental Biology",1069,1191
"7789","f3319t1v","topic7",0.1957791073,"Counseling, Clinical and School Psychology","f3cr5r9t","topic7",0.1453673355,"Counseling, Clinical and School Psychology",185,553
"7790","f3571936","topic19",0.001042246135,"Media Arts and Technology","f3gh9g3v","topic19",0.000884,"Mathematics",312,721
"7791","f32z13mr","topic25",0.000944,"Environmental Science and Management","f3m043kr","topic25",0.01037758035,"Earth Science",179,920
"7792","f3b56gwb","topic7",0.002199844775,"Physics","f3gq6vqd","topic7",0.01166343001,"Religious Studies",613,728
"7793","f34m92rb","topic25",0.002854460945,"Chemistry","f3bz65v3","topic25",0.03128557904,"Mechanical Engineering",282,511
"7794","f35d8pzb","topic19",0.05192206327,"English","f3dr2smf","topic19",0.000613,"Psychology",327,615
"7795","f3445m9s","topic9",0.2428751787,"Physics","f3ns0s04","topic9",0.01711305258,"Geography",251,1027
"7796","f34x560q","topic7",0.01250483053,"Biomolecular Science and Engineering","f3f18wng","topic7",0.01889279001,"Electrical and Computer Engineering",298,631
"7797","f357196j","topic19",0.000429,"Electrical and Computer Engineering","f3s180kx","topic19",0.07869563995,"Art History",315,1215
"7798","f3cn723k","topic7",0.003322949332,"Chemical Engineering","f3ww7fs5","topic7",0.01278870056,"Chemical Engineering",700,1451
"7799","f37d2s3q","topic7",0.1488813328,"Geography, Joint Program SDSU","f3cz3576","topic7",0.04381256402,"Religious Studies",443,566
"7800","f3dn4352","topic25",0.000922,"Chemistry","f3np22dj","topic25",0.05775214728,"Environmental Science and Management",759,1017
"7801","f37p8whc","topic19",0.000619,"Education","f3hq3wtb","topic19",0.000307,"Electrical and Computer Engineering",463,784
"7802","f33n21bx","topic7",0.05070810561,"Chemistry","f3988564","topic7",0.1630500145,"Political Science",219,413
"7803","f3gm8581","topic25",0.000953,"Environmental Science and Management","f3k072dx","topic25",0.08965416839,"Counseling, Clinical and School Psychology",877,866
"7804","f3mc8x0c","topic19",0.000538,"Physics","f3rf5s5r","topic19",0.3190055512,"Political Science",1085,1183
"7805","f3833pz8","topic19",0.0300192566,"History","f3tb1521","topic19",0.000407,"Counseling, Clinical and School Psychology",485,1297
"7806","f3gq6vqd","topic19",0.000363,"Religious Studies","f3k64g5p","topic19",0.000416,"Psychology",881,873
"7807","f32f7kk6","topic19",0.000322,"Music","f3js9nkk","topic19",0.000794,"Education, Joint Program Cal Poly SLO",149,854
"7808","f3416v57","topic7",0.0397788406,"Sociology","f3j38qn1","topic7",0.001515703035,"Classics",243,812
"7809","f3bz65v3","topic7",0.1003222138,"Mechanical Engineering","f3vx0dg3","topic7",0.02441129543,"Materials",662,1389
"7810","f300006g","topic17",0.1159261676,"Education","f3765cf9","topic17",0.01338619793,"Global and International Studies",4,292
"7811","f36q1vcj","topic19",0.1089031201,"Sociology","f3h41pf9","topic19",0.09481703263,"Global and International Studies",404,753
"7812","f3959fqh","topic21",0.2053270242,"Electrical and Computer Engineering","f3xw4gz0","topic21",0.004699926328,"Chemistry and Biochemistry",554,1512
"7813","f30z715r","topic7",0.06149869496,"Psychology","f31g0jfc","topic7",0.000882,"Mechanical Engineering",58,29
"7814","f3bp00rn","topic7",0.01034142992,"History","f3xp74r7","topic7",0.02887455574,"Electrical and Computer Engineering",637,1500
"7815","f36m351h","topic25",0.001147138536,"Philosophy","f3st7msm","topic25",0.001505605632,"English",399,1264
"7816","f3gt5kbt","topic19",0.00035,"Chemical Engineering","f3v40scc","topic19",0.000325,"Spanish and Portuguese",893,1347
"7817","f300006g","topic25",0.02638127691,"Education","f3hq3x00","topic25",0.001001713919,"Ecology, Evolution and Marine Biology",4,787
"7818","f32r3pw2","topic7",0.002162306367,"Global and International Studies","f3qf8qt8","topic7",0.002299651704,"Religious Studies",170,1121
"7819","f3862dc0","topic25",0.0536134293,"Physics","f3d798k8","topic25",0.2732773657,"Computer Science",490,587
"7820","f3gb226v","topic7",0.006624735396,"English","f3vt1rxd","topic7",0.001524822514,"Electrical and Computer Engineering",859,1387
"7821","f3pk0d4m","topic7",0.009831517722,"History","f3vh5ktd","topic7",0.001665077521,"Theater Studies",1213,1365
"7822","f39w0cp2","topic25",0.09088313214,"Global and International Studies","f3v40s47","topic25",0.05645495873,"History",596,1344
"7823","f3707zjc","topic7",0.05461747265,"Ecology, Evolution and Marine Biology","f3x0651z","topic7",0.1150421568,"Psychology",419,1455
"7824","f3br8s01","topic7",0.001581930184,"Linguistics","f3zc80zv","topic7",0.08367125954,"Geography, Joint Program SDSU",650,1538
"7825","f3jm27tc","topic25",0.001877695758,"Geography","f3ms3qvb","topic25",0.001616488569,"Psychology",995,968
"7826","f3hq3x00","topic19",0.000355,"Ecology, Evolution and Marine Biology","f3rv0kt1","topic19",0.1986970132,"Latin American and Iberian Studies",939,1205
"7827","f3bz6465","topic19",0.000346,"Environmental Science and Management","f3w37th6","topic19",0.06610577835,"Ecology, Evolution and Marine Biology",660,1404
"7828","f3fq9tsq","topic25",0.1856773974,"Computer Science - Engineering","f3qv3mb0","topic25",0.1068039196,"Materials",826,1147
"7829","f31v5c22","topic17",3e-04,"Religious Studies","f36h4fd3","topic17",0.000234,"Education",116,253
"7830","f30p0x4n","topic19",0.000503,"English","f3v122xk","topic19",0.007986127052,"Statistics and Applied Probability",44,1341
"7831","f3057cwc","topic25",0.00110232969,"Mechanical Engineering","f31g0j7p","topic25",0.000909,"Education",13,27
"7832","f34b2zhj","topic7",0.3549475525,"Education","f3qn64wf","topic7",0.2876868635,"Psychological and Brain Sciences",264,1135
"7833","f35x273n","topic7",0.02708290125,"Mathematics","f3np22jb","topic7",0.119004885,"Geological Sciences",359,1019
"7834","f3sq8xjj","topic19",0.000372,"Computer Science","f3xw4gr9","topic19",0.02987152768,"Economics",1384,1509
"7835","f34j0c77","topic7",0.0334041971,"Spanish","f3jw8bzf","topic7",0.001406360131,"Electrical and Computer Engineering",273,859
"7836","f35x2726","topic17",0.000413,"Chemistry","f3hh6h03","topic17",0.08352061016,"Education",358,773
"7837","f33f4mqk","topic28",0.02104065271,"Spanish and Portuguese","f3qv3jpn","topic28",0.02322657322,"Counseling, Clinical and School Psychology",210,1145
"7838","f3hd7sn8","topic25",0.002239589338,"East Asian Languages and Cultures","f3xp74r7","topic25",0.1560380606,"Electrical and Computer Engineering",918,1500
"7839","f3ks6pjq","topic26",0.01915262376,"Art History","f3mk6b13","topic26",0.00046,"Economics",1055,957
"7840","f3q81b2g","topic7",0.01704499018,"Computer Science","f3rj4gcc","topic7",0.2594627023,"Linguistics",1251,1185
"7841","f33r0r1v","topic19",0.000448,"Computer Science","f34q7s47","topic19",0.000279,"Electrical and Computer Engineering",229,162
"7842","f3fb50wt","topic7",0.0276449804,"Chemistry","f3rv0kvg","topic7",0.002108340905,"Chemical Engineering",801,1206
"7843","f33r0r1v","topic7",0.01442612567,"Computer Science","f3pr7t4z","topic7",0.000864,"Physics",229,1083
"7844","f3416v57","topic25",0.05850667763,"Sociology","f3bz645q","topic25",0.000768,"History",243,508
"7845","f3pv6hj8","topic17",0.001330522384,"Chemistry and Biochemistry","f3w66hqt","topic17",0.000274,"Environmental Science and Management",1230,1406
"7846","f3jm27k7","topic25",0.001565254833,"Mechanical Engineering","f3n29v21","topic25",0.000931,"Geological Sciences",990,982
"7847","f30g3h39","topic7",0.2678697964,"Psychology","f3j38qgs","topic7",0.01017355639,"Latin American and Iberian Studies",30,810
"7848","f38050qk","topic7",0.288588436,"Psychology","f3m32sz7","topic7",0.005397959029,"Materials",480,924
"7849","f3416v2w","topic17",0.2556728206,"Education","f3zw1j3s","topic17",0.000396,"Chicana and Chicano Studies",242,1572
"7850","f31g0jcg","topic19",0.06603693236,"History","f3w66hxh","topic19",0.007420297977,"History",89,1410
"7851","f3dv1h15","topic7",0.1898699356,"Linguistics","f3m32swb","topic7",0.006555440817,"English",774,922
"7852","f31g0m28","topic19",0.000304,"Communication","f3988547","topic19",0.008976503082,"Mathematics",93,411
"7853","f38w3b9j","topic25",0.001174418069,"Psychology","f3sx6b9p","topic25",0.001114770983,"Comparative Literature",530,1270
"7854","f35b00kd","topic26",0.01026645925,"English","f3fx77fh","topic26",0.000341,"Political Science",321,685
"7855","f3319t3r","topic25",0.1429633209,"Electrical and Computer Engineering","f3vh5m02","topic25",0.3341604861,"Computer Science",187,1368
"7856","f3sq8xmf","topic7",0.001156146669,"Sociology","f3x928dq","topic7",0.09272673789,"Economics",1385,1474
"7857","f32f7kjr","topic7",0.004140725307,"Mathematics","f36m34sz","topic7",0.003159816782,"Global and International Studies",148,259
"7858","f32f7n7j","topic25",0.03806034064,"Electrical and Computer Engineering","f3zs2tnm","topic25",0.04022869838,"Materials",152,1566
"7859","f3j964g2","topic7",0.001820574851,"Electrical and Computer Engineering","f3rv0kwx","topic7",0.01433435935,"Chemistry and Biochemistry",974,1207
"7860","f3db8000","topic7",0.00247965475,"History","f3qc01fb","topic7",0.001676089574,"Education",745,1116
"7861","f38g8hvj","topic7",0.01028899927,"Materials","f3s46q42","topic7",0.000817,"Media Arts and Technology",511,1227
"7862","f3m906kk","topic19",0.08637481446,"History","f3s180mc","topic19",0.000327,"Mechanical Engineering",1080,1216
"7863","f3765cf9","topic25",0.001289403021,"Global and International Studies","f3j964kd","topic25",0.000977,"Political Science",432,825
"7864","f3bz65v3","topic19",0.000685,"Mechanical Engineering","f3p26w2m","topic19",0.000429,"Sociology",662,1037
"7865","f3cr5rfm","topic19",0.000588,"History","f3rv0nht","topic19",0.000507,"Electrical and Computer Engineering",706,1208
"7866","f3m61hfv","topic19",0.1043891444,"English","f3rb72jq","topic19",0.007269074228,"Education",1077,1175
"7867","f32r3pt5","topic7",0.1279803096,"Anthropology","f33t9fcq","topic7",0.001217228836,"Music",168,116
"7868","f31g0j7p","topic17",0.6585982099,"Education","f38w3b83","topic17",0.300583067,"Psychology",87,382
"7869","f3br8q40","topic25",0.001078262015,"Psychology","f3x0651z","topic25",0.0537957755,"Psychology",643,1455
"7870","f36q1vcj","topic7",0.01847671818,"Sociology","f3765c82","topic7",0.002408945531,"Linguistics",404,291
"7871","f3348hgm","topic25",0.08718031784,"Chemistry","f3pr7sxv","topic25",0.002214483246,"East Asian Languages and Cultures",191,1080
"7872","f3nz85r9","topic25",0.01453353275,"History","f3w09438","topic25",0.0748690727,"Chemistry",1177,1399
"7873","f3br8q40","topic19",0.000382,"Psychology","f3mg7mnt","topic19",0.000414,"Physics",643,950
"7874","f3gq6vx3","topic17",0.07296646875,"Spanish and Portuguese","f3hd7ss2","topic17",0.000493,"Chemistry",885,768
"7875","f39s1p05","topic7",0.03402093154,"Biomolecular Science and Engineering","f3ms3qp3","topic7",0.01510293189,"Electrical and Computer Engineering",584,965
"7876","f3m906m1","topic7",0.2864880511,"Anthropology","f3tq5zhp","topic7",0.001223103351,"Electrical and Computer Engineering",1081,1318
"7877","f30r9mbq","topic7",0.002126027585,"Physics","f3bp00zb","topic7",0.005374812189,"Electrical and Computer Engineering",48,490
"7878","f32805kv","topic28",0.1221311284,"Global and International Studies","f3th8jv8","topic28",0.01627886189,"Electrical and Computer Engineering",136,1308
"7879","f3125qr7","topic19",0.000357,"Global and International Studies","f3np22np","topic19",0.006288009247,"Environmental Science and Management",67,1022
"7880","f3br8s01","topic19",0.000437,"Linguistics","f3k07284","topic19",0.01508723422,"Philosophy",650,864
"7881","f30v89r1","topic13",0.0120744498,"Art History","f3dz0687","topic13",0.4405727117,"Sociology",52,626
"7882","f3fb50wt","topic3",0.008945962491,"Chemistry","f3q81b11","topic3",0.03497936246,"Mechanical Engineering",801,1109
"7883","f3k935qs","topic25",0.0644742044,"Chemical Engineering","f3pk0d4m","topic25",0.000862,"History",1032,1069
"7884","f39s1qvs","topic19",0.000324,"Physics","f3zk5dm8","topic19",0.000613,"Chemistry",589,1547
"7885","f33f4mks","topic26",0.000327,"Physics","f3g73bs4","topic26",0.000232,"Religious Studies",209,703
"7886","f3319t3r","topic17",0.000213,"Electrical and Computer Engineering","f3707zhx","topic17",0.07555448737,"Religious Studies",187,280
"7887","f3c53hzt","topic17",0.000426,"English","f3jw8btn","topic17",0.2416194466,"Counseling, Clinical and School Psychology",673,857
"7888","f3n877wn","topic17",0.1407399973,"Communication","f3qf8r2t","topic17",0.05730238735,"Global and International Studies",1139,1125
"7889","f3r49nwx","topic25",0.0301072701,"Political Science","f3w9579s","topic25",0.008190847791,"Religious Studies",1301,1416
"7890","f3348h9c","topic19",0.000393,"History","f3b27sfk","topic19",0.0177249152,"Education",189,455
"7891","f37s7kxp","topic25",0.1219569976,"Electrical and Computer Engineering","f3fn149f","topic25",0.1367451868,"Materials",469,667
"7892","f3js9ncw","topic19",0.00066,"Psychology","f3x0650h","topic19",0.000573,"Physics",1002,1454
"7893","f36m34sz","topic25",0.002462975809,"Global and International Studies","f3mg7mkx","topic25",0.04439857432,"Education",396,948
"7894","f3h12zzp","topic9",0.004027658644,"Computer Science","f3ns0s04","topic9",0.01711305258,"Geography",900,1027
"7895","f39g5jx1","topic7",0.04339230088,"History","f3pk0d35","topic7",0.02899543491,"Computer Science",570,1068
"7896","f37d2s28","topic25",0.001306458051,"Chemistry","f38k7714","topic25",0.000927,"Chicana and Chicano Studies",442,367
"7897","f31g0jb1","topic25",0.01171706723,"Geological Sciences","f31z42kq","topic25",0.00967207096,"History of Art and Architecture",88,44
"7898","f32j68t8","topic25",0.003479156206,"Communication","f3r78cb3","topic25",0.001066618032,"Chicana and Chicano Studies",154,1172
"7899","f33n21k2","topic1",0.008388434712,"Chemistry and Biochemistry","f3fj2f0g","topic1",0.01550122791,"Education - Gevirtz Graduate School",223,663
"7900","f3s75dhx","topic7",0.03432086225,"Computer Science","f3zc8115","topic7",0.1504010994,"Ecology, Evolution, and Marine Biology",1364,1540
"7901","f3cr5rb8","topic17",0.000175,"Electrical and Computer Engineering","f3v40s47","topic17",0.00035,"History",705,1344
"7902","f37942sq","topic7",0.1635204884,"Education","f3b27s7w","topic7",0.0774528754,"Education, Joint Program Cal Poly SLO",438,452
"7903","f3057d21","topic7",0.02312199489,"Geography","f3154f15","topic7",0.001946416194,"Applied Mathematics",15,19
"7904","f3hx19v2","topic17",0.00033,"Counseling, Clinical and School Psychology","f3n58jj7","topic17",0.000413,"Sociology",952,990
"7905","f37942nx","topic17",0.03850417881,"Psychology","f3cz36n0","topic17",0.01374506517,"Geological Sciences",436,571
"7906","f3251g8w","topic7",0.001888402975,"Theater Studies","f34j0c8p","topic7",0.1793826474,"Counseling, Clinical and School Psychology",132,150
"7907","f3rb72k5","topic19",0.000269,"Materials","f3xp72w6","topic19",0.000364,"Geological Sciences",1313,1494
"7908","f3bv7dqj","topic25",0.000819,"History","f3gq6vpz","topic25",0.1099345197,"Electrical and Computer Engineering",653,727
"7909","f3qc01fb","topic19",0.09966629998,"Education","f3t43r53","topic19",0.2445918496,"Film and Media Studies",1257,1284
"7910","f3319t29","topic17",0.000345,"Chemistry and Biochemistry","f3sn06x2","topic17",0.000376,"English",186,1252
"7911","f3g15z0z","topic25",0.1287731889,"Chemical Engineering","f3nk3c6x","topic25",0.03292974461,"Materials",843,1015
"7912","f37m0630","topic25",0.000595,"Environmental Science and Management","f3qr4v9s","topic25",0.2191874115,"Electrical and computer engineering",458,1140
"7913","f3fn1446","topic25",0.1360852357,"Computer Science","f3k64g1w","topic25",0.09988055319,"Electrical and Computer Engineering",817,871
"7914","f30k26hm","topic19",0.000341,"Chemistry","f3r20zj2","topic19",0.000624,"Materials",35,1158
"7915","f3mp51fd","topic25",0.07097803333,"Counseling, Clinical and School Psychology","f3vx0dg3","topic25",0.08920583566,"Materials",1107,1389
"7916","f3tq5zg7","topic7",0.01958737866,"Spanish and Portuguese","f3ww7fs5","topic7",0.01278870056,"Chemical Engineering",1432,1451
"7917","f3hm56dd","topic19",0.000419,"Psychology","f3pg1pxk","topic19",0.00035,"Geological Sciences",931,1067
"7918","f33j39zn","topic25",0.001482999792,"Communication","f3gh9g2d","topic25",0.01439267859,"Electrical and Computer Engineering",216,720
"7919","f31g0m28","topic14",0.0175258233,"Communication","f3ff3q95","topic14",0.2931628682,"Communication",93,652
"7920","f34q7rwp","topic25",0.005724255792,"French","f3ns0s04","topic25",0.001657170295,"Geography",283,1027
"7921","f3f18wqc","topic7",0.1015507596,"Media Arts and Technology","f3r20zj2","topic7",0.002258661526,"Materials",786,1158
"7922","f3gq6vpz","topic7",0.001105705073,"Electrical and Computer Engineering","f3ws8rfr","topic7",0.07909565291,"Geography",880,1445
"7923","f3nc5zbf","topic7",0.001612118729,"Electrical and Computer Engineering","f3pn93tz","topic7",0.2243079958,"Counseling, Clinical and School Psychology",1147,1079
"7924","f39884x4","topic7",0.0107863948,"Physics","f39g5js7","topic7",0.2825025073,"and San Diego State University. Geography",556,419
"7925","f3319t1v","topic9",0.007470719845,"Counseling, Clinical and School Psychology","f3sj1hp0","topic9",0.01573438291,"Electrical and Computer Engineering",185,1249
"7926","f3833pz8","topic25",0.000977,"History","f3pz56ts","topic25",0.002662124819,"Mathematics",485,1091
"7927","f3988547","topic25",0.06876844197,"Mathematics","f3x34vm4","topic25",0.000737,"Materials",560,1463
"7928","f3513w5t","topic19",0.03441560141,"English","f3cz358n","topic19",0.08435864281,"Sociology",300,567
"7929","f3tt4nx0","topic7",0.002024145358,"Electrical and Computer Engineering","f3vd6wms","topic7",0.007711822339,"Chemistry and Biochemistry",1438,1363
"7930","f3qz284t","topic7",0.04724263781,"Chemistry and Biochemistry","f3tq5zhp","topic7",0.001223103351,"Electrical and Computer Engineering",1291,1318
"7931","f3028pg2","topic17",0.00054,"Materials","f3sb43x7","topic17",0.000282,"Geography",9,1238
"7932","f3542krc","topic7",0.00061,"French","f35m63p1","topic7",0.001632892784,"Mechanical Engineering",307,205
"7933","f30k26nd","topic25",0.02646204252,"Electrical and Computer Engineering","f3765f43","topic25",0.000545,"Physics",37,295
"7934","f3ks6prd","topic6",0.4619321692,"Chemistry and Biochemistry","f3xp730z","topic6",0.03788468507,"Materials",1058,1495
"7935","f3dv1gvh","topic25",0.02316460754,"Religious Studies","f3qz282x","topic25",0.002053354607,"Molecular, Cellular and Developmental Biology",771,1150
"7936","f38c9t63","topic25",0.04673838773,"Physics","f3zp447p","topic25",0.06414635876,"Electrical and Computer Engineering",503,1558
"7937","f38p5xgh","topic7",0.04160133767,"Education","f3cr5r8c","topic7",0.08709749646,"Chemistry",520,552
"7938","f3fj2dzm","topic19",0.000768,"Mechanical Engineering","f3zg6q6z","topic19",0.5211526123,"History",814,1543
"7939","f3j964jz","topic26",0.01735952036,"Mechanical Engineering","f3sb43ws","topic26",0.007965626645,"Chemical Engineering",976,1237
"7940","f3cn721p","topic25",0.04869256287,"Electrical and Computer Engineering","f3t43r53","topic25",0.01625341369,"Film and Media Studies",698,1284
"7941","f3fj2dwq","topic25",0.08680224358,"Materials","f3s46pv2","topic25",0.03053695611,"Religious Studies",812,1220
"7942","f3hq3x3b","topic7",0.002841019103,"Geography","f3ms3qnn","topic7",0.005744291248,"Computer Science",942,964
"7943","f3c24tdq","topic7",0.00247965475,"Physics","f3t151kh","topic7",0.002199844775,"Chemistry",664,1274
"7944","f35m63p1","topic7",0.001632892784,"Mechanical Engineering","f3fn1446","topic7",0.001223103351,"Computer Science",339,665
"7945","f31r6nnb","topic17",0.000704,"Political Science","f3v69gs4","topic17",0.000419,"Environmental Science and Management",110,1353
"7946","f3668b54","topic19",0.000721,"Mathematics","f3xg9p9q","topic19",0.000374,"Materials",373,1486
"7947","f37p8wgx","topic26",0.000495,"Political Science","f3h1304q","topic26",0.00474616873,"Materials",462,749
"7948","f30r9mkv","topic14",0.009034134503,"Psychology","f3m61k2r","topic14",0.2454144866,"Communication",51,933
"7949","f3dz0687","topic7",0.222109432,"Sociology","f3tx3f6r","topic7",0.06786424562,"Linguistics",778,1336
"7950","f3h41pk3","topic7",0.01608977493,"Biomolecular Science and Engineering","f3q81b0k","topic7",0.001665077521,"History",908,1108
"7951","f30c4sxq","topic7",0.001390923013,"History","f30z71dw","topic7",0.000655,"Theater Studies",27,16
"7952","f30p0x0v","topic17",0.000528,"Physics","f35b00cq","topic17",0.5684090118,"Education, Joint Program Cal Poly SLO",43,187
"7953","f3348h8x","topic7",0.001406360131,"Electrical and Computer Engineering","f3rj4gk2","topic7",0.09287025575,"Economics",188,1189
"7954","f3h41pjn","topic7",0.03047407595,"Latin American and Iberian Studies","f3pz56zk","topic7",0.003828005383,"Mathematics",907,1093
"7955","f3qn64xw","topic19",0.006850254967,"Statistics and Applied Probability","f3ws8rbd","topic19",0.000368,"Education",1277,1443
"7956","f31g0m28","topic25",0.000858,"Communication","f3z036bk","topic25",0.00066,"Physics",93,1517
"7957","f3z31wtd","topic17",0.000142,"Electrical and Computer Engineering","f3zk5gg9","topic17",0.007888836933,"Materials",1549,1553
"7958","f3g73bs4","topic7",0.006454175035,"Religious Studies","f3ww7ftm","topic7",0.02312393412,"Spanish and Portuguese",855,1452
"7959","f35q4t8m","topic25",0.000997,"Music","f3z60m57","topic25",0.06154079965,"Chemistry",347,1528
"7960","f35b00fm","topic17",0.07161301551,"Education","f39k48c6","topic17",0.00767512781,"Geography",320,428
"7961","f39p2ztk","topic7",0.02135203871,"Statistics and Applied Probability","f3sf2tbk","topic7",0.01996594208,"Materials",583,1244
"7962","f36w987g","topic19",0.000469,"Statistics and Applied Probability","f3jm27rg","topic19",0.000336,"Psychology",414,843
"7963","f30863hs","topic26",0.000242,"Mechanical Engineering","f3j67f2r","topic26",0.000399,"Electrical and Computer Engineering",22,816
"7964","f38050qk","topic7",0.288588436,"Psychology","f3q23xc7","topic7",0.00310867451,"Mechanical Engineering",480,1100
"7965","f33776t1","topic17",0.01385451033,"Chemistry","f3g73btk","topic17",0.06790058404,"Counseling, Clinical and School Psychology",196,704
"7966","f3tq5zpx","topic7",0.2678762851,"Political Science","f3w37th6","topic7",0.1257492915,"Ecology, Evolution and Marine Biology",1435,1404
"7967","f3m32srj","topic7",0.0286464832,"Environmental Science and Management","f3xp730z","topic7",0.03045037995,"Materials",1068,1495
"7968","f357196j","topic7",0.001552851479,"Electrical and Computer Engineering","f3x34vnk","topic7",0.000993,"Chemical Engineering",315,1464
"7969","f308638n","topic19",0.000252,"Biomolecular Science and Engineering","f3r49nvg","topic19",0.2582961978,"History",17,1162
"7970","f3639mxn","topic7",0.2485557089,"Communication","f3v69grp","topic7",0.01706800797,"History",369,1352
"7971","f34747xz","topic25",0.1861868805,"Electrical and Computer Engineering","f3hd7svz","topic25",0.1474408903,"Computer Science - Engineering",253,770
"7972","f3cz358n","topic25",0.02893276364,"Sociology","f3vd6wms","topic25",0.02120957114,"Chemistry and Biochemistry",718,1363
"7973","f3cz354v","topic25",0.05775214728,"Chemical Engineering","f3kp80bg","topic25",0.06857408661,"Global and International Studies",716,905
"7974","f34q7s5p","topic7",0.001874436015,"Spanish and Portuguese","f3x928dq","topic7",0.09272673789,"Economics",287,1474
"7975","f3639mqz","topic7",0.241904919,"Marine Science","f3tx3ckv","topic7",0.005606306241,"Linguistics",365,1335
"7976","f3348hjh","topic25",0.04817259686,"Geography","f3hm56j6","topic25",0.08181319168,"Ecology, Evolution and Marine Biology",193,780
"7977","f32n50d7","topic25",0.001096212604,"Physics","f3bv7dkr","topic25",0.01131558333,"Linguistics",162,501
"7978","f3b56gn6","topic7",0.06370451613,"Geography, Joint Program SDSU","f3g15xsv","topic7",0.1895832042,"Education",608,689
"7979","f3cc0xvc","topic7",0.0137430291,"Film and Media Studies","f3np22c3","topic7",0.01437340704,"Sociology",684,1016
"7980","f3833q4x","topic21",0.03652791077,"Electrical and Computer Engineering","f3dn437z","topic21",0.00592809432,"Sociology",487,609
"7981","f35q4t6q","topic19",0.000343,"Music","f3bg2kw5","topic19",0.4890848146,"History",345,475
"7982","f36q1v5v","topic19",0.000454,"Education","f3fq9wf2","topic19",0.001224441031,"Materials",400,674
"7983","f36h4fkb","topic25",0.001027772395,"East Asian Languages and Cultural Studies","f37p8wk8","topic25",0.09089598273,"Mechanical Engineering",393,323
"7984","f37p8wk8","topic4",0.004563449303,"Mechanical Engineering","f3cr5r8c","topic4",0.03106707103,"Chemistry",465,552
"7985","f37942t5","topic25",0.06994191468,"Feminist Studies","f3d21vrs","topic25",0.09176425913,"Chemistry and Biochemistry",439,577
